ticker,fs_method,top_k,n_past,activation,MAE,RMSE,MAPE,n_features,features
NVDA,mi,10,40,tanh,0.01580967188087803,0.021034530429394065,138.35019884926152,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'HL_PCT', 'pe', 'evebitda_x', 'evebit_x', 'Close_lag1', 'Volume', 'Close']"
NVDA,mi,10,40,relu,0.01669595812537386,0.021427311849058814,136.9408410931909,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'HL_PCT', 'pe', 'evebitda_x', 'evebit_x', 'Close_lag1', 'Volume', 'Close']"
NVDA,mi,10,40,selu,0.01631145268543756,0.021323755026450165,146.81902787335702,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'HL_PCT', 'pe', 'evebitda_x', 'evebit_x', 'Close_lag1', 'Volume', 'Close']"
NVDA,mi,10,60,tanh,0.01646585866363747,0.021555560356923624,229.40934415555972,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'HL_PCT', 'pe', 'evebitda_x', 'evebit_x', 'Close_lag1', 'Volume', 'Close']"
NVDA,mi,10,60,relu,0.03343415692510869,0.043972311511556,743.1463605069051,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'HL_PCT', 'pe', 'evebitda_x', 'evebit_x', 'Close_lag1', 'Volume', 'Close']"
NVDA,mi,10,60,selu,0.015411265617561617,0.020506578194016398,176.8885031382154,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'ADI', 'HL_PCT', 'pe', 'evebitda_x', 'evebit_x', 'Close_lag1', 'Volume', 'Close']"
ORCL,manual,3,10,tanh,0.03385203742196576,0.06498711928395104,152.68730630456182,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
ORCL,manual,3,10,relu,0.03406955397083703,0.06484924860276907,164.5548557102221,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
ORCL,manual,3,10,selu,0.03411248384479716,0.06521576376668567,145.6543118350898,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
ORCL,manual,3,20,tanh,0.034113118042519756,0.06499899707235521,158.50948594456156,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
ORCL,manual,3,20,relu,0.034198740662081374,0.0653680400765918,155.8253790676804,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
ORCL,manual,3,20,selu,0.03378913686336154,0.06476860298185341,155.01711443030047,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
ORCL,manual,3,40,tanh,0.03388980131468773,0.06517980925008328,136.32509139212675,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
ORCL,manual,3,40,relu,0.034224026233386586,0.06494027353889961,156.07942286316853,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
ORCL,manual,3,40,selu,0.03489085505945642,0.0653480970720801,181.7398928226225,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
ORCL,manual,3,60,tanh,0.03376519596664812,0.06525804008785432,126.35183588769088,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
ORCL,manual,3,60,relu,0.03503054620133467,0.06656427879852707,123.22557746094706,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
ORCL,manual,3,60,selu,0.0344621980591608,0.06607181727854831,137.18794777137765,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
ORCL,corr,3,10,tanh,0.03387667472671844,0.06545412950686014,119.89521971861315,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
ORCL,corr,3,10,relu,0.037962805297052996,0.06896669516636983,179.52290982226745,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
ORCL,corr,3,10,selu,0.035659868449081894,0.06755567421381302,151.9482078051117,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
ORCL,corr,3,20,tanh,0.033696627571859136,0.06522239591783044,138.45658145586142,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
ORCL,corr,3,20,relu,0.033880869202069626,0.06505981174617186,146.5125804172508,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
ORCL,corr,3,20,selu,0.03396449889958188,0.06515764885243157,171.91986599240116,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
ORCL,corr,3,40,tanh,0.03390517422521325,0.06489178389382336,151.77885792265386,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
ORCL,corr,3,40,relu,0.03334551574389809,0.0654352623832898,158.58900511799513,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
ORCL,corr,3,40,selu,0.03407363879453915,0.0651039016124642,151.7666848651419,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
ORCL,corr,3,60,tanh,0.03376834182112711,0.06530124014377332,126.86542788886057,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
ORCL,corr,3,60,relu,0.033778328439048134,0.06542801469818084,121.60159685377599,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
ORCL,corr,3,60,selu,0.034229272602468025,0.06563138536727502,139.51545966897524,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
ORCL,corr,5,10,tanh,0.03418894805349415,0.06438070526693095,161.23570033954348,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
ORCL,corr,5,10,relu,0.033709668479761645,0.06505528820448146,147.04305239897067,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
ORCL,corr,5,10,selu,0.03428259241818203,0.06549568529701405,152.12739256529707,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
ORCL,corr,5,20,tanh,0.033613340182112365,0.06500923803501502,135.4284882337053,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
ORCL,corr,5,20,relu,0.03511712493265749,0.06481892218456996,237.94320831396917,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
ORCL,corr,5,20,selu,0.034279016180183426,0.06577289671021432,134.27117982266228,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
ORCL,corr,5,40,tanh,0.0357400038007897,0.06528953279665811,242.6670557053082,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
ORCL,corr,5,40,relu,0.03355740353431538,0.06453387801209269,109.05026991484756,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
ORCL,corr,5,40,selu,0.03365455905411675,0.06495066569195727,125.61746770408362,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
ORCL,corr,5,60,tanh,0.03378291250679435,0.06544228203124353,125.61440249500369,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
ORCL,corr,5,60,relu,0.03369054077224892,0.06530750695722952,137.10002301602617,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
ORCL,corr,5,60,selu,0.03355475868932439,0.06468044617476165,131.5924622998514,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
ORCL,corr,10,10,tanh,0.03438500677269934,0.06666314159783937,104.88899179007332,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14', '%D', 'evebit_x', '5y', 'evebitda_x', 'pe']"
ORCL,corr,10,10,relu,0.03375098519809557,0.06536962654356966,107.37174789323927,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14', '%D', 'evebit_x', '5y', 'evebitda_x', 'pe']"
ORCL,corr,10,10,selu,0.03455598119101347,0.06597064069216194,137.41413894021335,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14', '%D', 'evebit_x', '5y', 'evebitda_x', 'pe']"
ORCL,corr,10,20,tanh,0.03368180607262205,0.0663389013458428,108.95796453837039,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14', '%D', 'evebit_x', '5y', 'evebitda_x', 'pe']"
ORCL,corr,10,20,relu,0.03455407825180244,0.06542350678192704,132.72983940598243,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14', '%D', 'evebit_x', '5y', 'evebitda_x', 'pe']"
ORCL,corr,10,20,selu,0.0338222012556527,0.06598157235918382,107.79235019751951,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14', '%D', 'evebit_x', '5y', 'evebitda_x', 'pe']"
ORCL,corr,10,40,tanh,0.033732015225667586,0.06532005380096581,129.0162561637507,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14', '%D', 'evebit_x', '5y', 'evebitda_x', 'pe']"
ORCL,corr,10,40,relu,0.033383369533594935,0.06503422610354946,122.82608978094578,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14', '%D', 'evebit_x', '5y', 'evebitda_x', 'pe']"
ORCL,corr,10,40,selu,0.03356896047993709,0.06518143887047363,116.09687709691731,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14', '%D', 'evebit_x', '5y', 'evebitda_x', 'pe']"
ORCL,corr,10,60,tanh,0.03327226477258074,0.06510287546779092,121.51113820016901,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14', '%D', 'evebit_x', '5y', 'evebitda_x', 'pe']"
ORCL,corr,10,60,relu,0.03393019359904581,0.0653749355568341,119.09516362341905,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14', '%D', 'evebit_x', '5y', 'evebitda_x', 'pe']"
ORCL,corr,10,60,selu,0.0337420059755492,0.06484490423065736,176.93801379839627,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14', '%D', 'evebit_x', '5y', 'evebitda_x', 'pe']"
ORCL,rf,3,10,tanh,0.034643026019494476,0.06534931167967603,163.19190809694152,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
ORCL,rf,3,10,relu,0.03512187964865081,0.06668025833891011,154.42544237974167,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
ORCL,rf,3,10,selu,0.03452747469542341,0.06577472497682142,144.61898089520966,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
ORCL,rf,3,20,tanh,0.0340722138620325,0.0649222690453834,126.57087148472715,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
ORCL,rf,3,20,relu,0.03677425027054346,0.06806878681529421,225.46119561299616,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
ORCL,rf,3,20,selu,0.034242040428746415,0.06479127707940194,165.76917054316826,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
ORCL,rf,3,40,tanh,0.03580311150959694,0.06688085267668925,193.0107651413153,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
ORCL,rf,3,40,relu,0.03436928767509845,0.06558855480167963,151.5746238765707,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
ORCL,rf,3,40,selu,0.033496306089214674,0.06455991471730657,121.77677522831132,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
ORCL,rf,3,60,tanh,0.033509336543773846,0.06527827372643043,129.07489797899868,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
ORCL,rf,3,60,relu,0.0347797336378614,0.06598720615685888,159.57480772667296,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
ORCL,rf,3,60,selu,0.033623250488623656,0.06505151641641342,147.76731030403704,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
ORCL,rf,5,10,tanh,0.03299004598480448,0.06530268999735908,120.62771301911698,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14']"
ORCL,rf,5,10,relu,0.03797476203204507,0.06698436600412332,297.8273079164572,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14']"
ORCL,rf,5,10,selu,0.03475506599254217,0.0654782695816383,178.078997114024,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14']"
ORCL,rf,5,20,tanh,0.03377544220048447,0.06500551146007454,145.5045856024614,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14']"
ORCL,rf,5,20,relu,0.03371986688504138,0.06551584661764355,115.35584910528569,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14']"
ORCL,rf,5,20,selu,0.03660026039475293,0.06934237884214617,184.28017086199188,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14']"
ORCL,rf,5,40,tanh,0.034633485086243115,0.06548608829893618,168.096990144725,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14']"
ORCL,rf,5,40,relu,0.034431337756190394,0.06503002469792832,157.3614092744585,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14']"
ORCL,rf,5,40,selu,0.034168227026791065,0.06496483061194289,199.1807371443647,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14']"
ORCL,rf,5,60,tanh,0.03391656605688758,0.06554051471863656,107.60381909821777,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14']"
ORCL,rf,5,60,relu,0.03344651144565782,0.06537654528171224,131.5324178456608,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14']"
ORCL,rf,5,60,selu,0.037116178322991286,0.0664708397828949,243.4323493317757,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14']"
ORCL,rf,10,10,tanh,0.033536320295361445,0.06513833286509738,119.8344170511752,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14', '%K_14', 'commodity_index', 'Return_lag1', '3m', 'MACD(12,26,9)']"
ORCL,rf,10,10,relu,0.0343172715906484,0.06521151977698442,177.09270231585398,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14', '%K_14', 'commodity_index', 'Return_lag1', '3m', 'MACD(12,26,9)']"
ORCL,rf,10,10,selu,0.03393416685353784,0.06481007451456665,169.22990544774058,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14', '%K_14', 'commodity_index', 'Return_lag1', '3m', 'MACD(12,26,9)']"
ORCL,rf,10,20,tanh,0.034730447747732214,0.06485243356963775,204.91077103893787,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14', '%K_14', 'commodity_index', 'Return_lag1', '3m', 'MACD(12,26,9)']"
ORCL,rf,10,20,relu,0.03572028336489169,0.06691964231428289,137.62059334691804,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14', '%K_14', 'commodity_index', 'Return_lag1', '3m', 'MACD(12,26,9)']"
ORCL,rf,10,20,selu,0.033691511788360676,0.06607076364448561,106.79433588520779,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14', '%K_14', 'commodity_index', 'Return_lag1', '3m', 'MACD(12,26,9)']"
ORCL,rf,10,40,tanh,0.03325671451271389,0.06436912958962147,144.48813319020474,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14', '%K_14', 'commodity_index', 'Return_lag1', '3m', 'MACD(12,26,9)']"
ORCL,rf,10,40,relu,0.03381885019509642,0.06566335121969159,101.14927119832755,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14', '%K_14', 'commodity_index', 'Return_lag1', '3m', 'MACD(12,26,9)']"
ORCL,rf,10,40,selu,0.03385400439743673,0.06493269800124768,152.77727608644506,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14', '%K_14', 'commodity_index', 'Return_lag1', '3m', 'MACD(12,26,9)']"
ORCL,rf,10,60,tanh,0.03394421610314485,0.06524787693465463,132.46721545667867,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14', '%K_14', 'commodity_index', 'Return_lag1', '3m', 'MACD(12,26,9)']"
ORCL,rf,10,60,relu,0.03499784470446344,0.06607069908360103,165.1355915565994,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14', '%K_14', 'commodity_index', 'Return_lag1', '3m', 'MACD(12,26,9)']"
ORCL,rf,10,60,selu,0.03345533254337122,0.06492152327087336,105.88939250804133,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', 'Close_lag1', 'RSI_14', '%K_14', 'commodity_index', 'Return_lag1', '3m', 'MACD(12,26,9)']"
ORCL,mi,3,10,tanh,0.033898560919120184,0.06475315800524731,151.70380149059523,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14']"
ORCL,mi,3,10,relu,0.03382286202339999,0.06561422259562597,121.04548513057574,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14']"
ORCL,mi,3,10,selu,0.03405071634333375,0.0671931132023238,104.16386766764263,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14']"
ORCL,mi,3,20,tanh,0.033913591563656115,0.06533621121992761,145.04607325018566,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14']"
ORCL,mi,3,20,relu,0.034060845614594604,0.06497397334117491,152.41451806694624,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14']"
ORCL,mi,3,20,selu,0.033154130985781585,0.06416821117089164,158.14222604307383,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14']"
ORCL,mi,3,40,tanh,0.03401069715358057,0.06484005137596828,158.86132794516067,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14']"
ORCL,mi,3,40,relu,0.033892458194179444,0.06524659160473707,130.8983596320632,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14']"
ORCL,mi,3,40,selu,0.03421859192865252,0.06575722756471664,137.9350264613362,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14']"
ORCL,mi,3,60,tanh,0.033233249822145525,0.06553987907119563,104.39477034819362,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14']"
ORCL,mi,3,60,relu,0.03391240894807834,0.065708605974468,130.08408636578116,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14']"
ORCL,mi,3,60,selu,0.033465679357066194,0.06500707278624804,113.55947282044806,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14']"
ORCL,mi,5,10,tanh,0.03534144135003861,0.0658353885395452,204.00948386328645,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume']"
ORCL,mi,5,10,relu,0.034488706464075834,0.06582997186976204,141.09009842328578,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume']"
ORCL,mi,5,10,selu,0.03360026317472019,0.0648905261683549,152.48964199218491,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume']"
ORCL,mi,5,20,tanh,0.03304286228970199,0.06541588919980165,108.25778805417315,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume']"
ORCL,mi,5,20,relu,0.03317409383128055,0.06476885496189368,128.24111727201816,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume']"
ORCL,mi,5,20,selu,0.03385178356509704,0.06468851015657649,131.14166179860808,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume']"
ORCL,mi,5,40,tanh,0.03413223538271842,0.06532420481969262,128.47620163461872,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume']"
ORCL,mi,5,40,relu,0.033710254436370914,0.065050269488724,136.38368724766045,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume']"
ORCL,mi,5,40,selu,0.034912031053036134,0.06519937514794827,192.12214128029112,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume']"
ORCL,mi,5,60,tanh,0.03444060807601488,0.06558733571098083,152.50609110577625,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume']"
ORCL,mi,5,60,relu,0.03382355564759052,0.06516750206565139,138.2455325381777,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume']"
ORCL,mi,5,60,selu,0.03333329128932268,0.06543367623743257,107.33806720921154,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume']"
ORCL,mi,10,10,tanh,0.03300442040340818,0.06535853451629751,109.98698765285484,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume', 'Close_lag1', '3m', 'Close', 'SMA_5', 'spread_baa_10y']"
ORCL,mi,10,10,relu,0.03404133690237715,0.06593223250642473,177.3920222278275,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume', 'Close_lag1', '3m', 'Close', 'SMA_5', 'spread_baa_10y']"
ORCL,mi,10,10,selu,0.03404855480890514,0.06547402543654288,134.1118818266339,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume', 'Close_lag1', '3m', 'Close', 'SMA_5', 'spread_baa_10y']"
ORCL,mi,10,20,tanh,0.03404646558584046,0.06508043262071926,150.88892654860322,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume', 'Close_lag1', '3m', 'Close', 'SMA_5', 'spread_baa_10y']"
ORCL,mi,10,20,relu,0.033649740464240775,0.06490621820825544,132.5129038861748,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume', 'Close_lag1', '3m', 'Close', 'SMA_5', 'spread_baa_10y']"
ORCL,mi,10,20,selu,0.03454971960939423,0.06538838325601116,181.7806252533214,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume', 'Close_lag1', '3m', 'Close', 'SMA_5', 'spread_baa_10y']"
ORCL,mi,10,40,tanh,0.03449127103760729,0.06556986287536343,157.36829168153224,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume', 'Close_lag1', '3m', 'Close', 'SMA_5', 'spread_baa_10y']"
ORCL,mi,10,40,relu,0.034125749464665685,0.0670154282934705,125.39138783031261,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume', 'Close_lag1', '3m', 'Close', 'SMA_5', 'spread_baa_10y']"
ORCL,mi,10,40,selu,0.03468198360169904,0.06621140243619097,178.1517279718203,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume', 'Close_lag1', '3m', 'Close', 'SMA_5', 'spread_baa_10y']"
ORCL,mi,10,60,tanh,0.034012969484943784,0.06515571211496272,151.73797475283678,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume', 'Close_lag1', '3m', 'Close', 'SMA_5', 'spread_baa_10y']"
ORCL,mi,10,60,relu,0.040983920131230554,0.07021636401188786,289.0991822315362,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume', 'Close_lag1', '3m', 'Close', 'SMA_5', 'spread_baa_10y']"
ORCL,mi,10,60,selu,0.034934822380811255,0.06538456201816589,177.16769438121128,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'HL_PCT', '%K_14', 'ADI', 'Volume', 'Close_lag1', '3m', 'Close', 'SMA_5', 'spread_baa_10y']"
TCEHY,manual,3,10,tanh,0.011736371988082032,0.01604652002599312,165.4711370987933,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
TCEHY,manual,3,10,relu,0.012295835295153452,0.01702545233543485,242.73041108751673,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
TCEHY,manual,3,10,selu,0.012204355798853624,0.016908098982535657,221.07727238648565,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
TCEHY,manual,3,20,tanh,0.012374763797270235,0.016683075673022244,125.9618836908059,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
TCEHY,manual,3,20,relu,0.01191608000975663,0.016580965644940045,119.12730325189082,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
TCEHY,manual,3,20,selu,0.013405363206653035,0.017628667066028388,155.15357023539718,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
